Order ID,Product,Order Total,Shipping,Order Date,Order Time,City,State,Region
180191,AAA Batteries (4-pack),5.98,9.99,04/21/19,00:09, San Francisco,CA,West
180192,27in FHD Monitor,149.99,9.99,04/17/19,20:36, Portland,OR,West
180193,20in Monitor,109.99,9.99,04/17/19,19:27, New York City,NY,Northeast
180194,Wired Headphones,11.99,9.99,04/12/19,11:24, Los Angeles,CA,West
180195,AA Batteries (4-pack),3.84,9.99,04/08/19,12:01, San Francisco,CA,West
180196,27in 4K Gaming Monitor,389.99,9.99,04/29/19,12:48, New York City,NY,Northeast
180197,iPhone,700,9.99,04/07/19,05:39, San Francisco,CA,West
180198,Lightning Charging Cable,14.95,9.99,04/06/19,14:26, New York City,NY,Northeast
180199,USB-C Charging Cable,11.95,9.99,04/19/19,23:05, Atlanta,GA,South
180200,27in 4K Gaming Monitor,389.99,9.99,04/16/19,14:52, New York City,NY,Northeast
180201,AAA Batteries (4-pack),2.99,9.99,04/21/19,13:06, Seattle,WA,West
180202,27in FHD Monitor,149.99,9.99,04/23/19,19:15, Los Angeles,CA,West
180203,USB-C Charging Cable,11.95,9.99,04/27/19,21:54, Los Angeles,CA,West
180204,Apple Airpods Headphones,150,9.99,04/25/19,19:02, New York City,NY,Northeast
180205,Macbook Pro Laptop,1700,9.99,04/17/19,20:35, Los Angeles,CA,West
180206,AA Batteries (4-pack),3.84,9.99,04/21/19,14:37, Los Angeles,CA,West
180207,20in Monitor,109.99,9.99,04/08/19,18:02, Dallas,TX,South
180208,Lightning Charging Cable,14.95,9.99,04/09/19,20:00, San Francisco,CA,West
180209,Bose SoundSport Headphones,199.98,9.99,04/07/19,10:53, Austin,TX,South
180210,Bose SoundSport Headphones,99.99,9.99,04/23/19,21:07, Boston,MA,Northeast
180211,Macbook Pro Laptop,1700,9.99,04/24/19,16:40, Dallas,TX,South
180212,Google Phone,600,9.99,04/12/19,10:48, San Francisco,CA,West
180213,34in Ultrawide Monitor,379.99,9.99,04/12/19,17:03, Los Angeles,CA,West
180214,USB-C Charging Cable,11.95,9.99,04/16/19,11:57, Los Angeles,CA,West
180215,LG Dryer,600,9.99,04/14/19,08:35, Los Angeles,CA,West
180216,AAA Batteries (4-pack),2.99,9.99,04/13/19,20:47, New York City,NY,Northeast
180217,Vareebadd Phone,400,9.99,04/16/19,23:44, San Francisco,CA,West
180218,iPhone,700,9.99,04/16/19,08:49, Boston,MA,Northeast
180219,USB-C Charging Cable,11.95,9.99,04/07/19,17:01, New York City,NY,Northeast
180220,Lightning Charging Cable,14.95,9.99,04/07/19,07:29, Boston,MA,Northeast
180221,Apple Airpods Headphones,150,9.99,04/01/19,17:45, Los Angeles,CA,West
180222,AAA Batteries (4-pack),2.99,9.99,04/08/19,15:57, Los Angeles,CA,West
180223,AAA Batteries (4-pack),2.99,9.99,04/24/19,16:25, Los Angeles,CA,West
180224,iPhone,700,9.99,04/28/19,20:03, Los Angeles,CA,West
180225,Wired Headphones,11.99,9.99,04/23/19,10:33, New York City,NY,Northeast
180226,AA Batteries (4-pack),3.84,9.99,04/05/19,21:41, Austin,TX,South
180227,LG Washing Machine,600,9.99,04/06/19,01:05, New York City,NY,Northeast
180228,Bose SoundSport Headphones,99.99,9.99,04/16/19,13:24, New York City,NY,Northeast
180229,Bose SoundSport Headphones,99.99,9.99,04/10/19,08:38, San Francisco,CA,West
180230,20in Monitor,219.98,9.99,04/25/19,22:40, Seattle,WA,West
180231,20in Monitor,109.99,9.99,04/12/19,10:23, Portland,OR,West
180232,ThinkPad Laptop,999.99,9.99,04/11/19,16:49, New York City,NY,Northeast
180233,Apple Airpods Headphones,150,9.99,04/21/19,01:38, Los Angeles,CA,West
180234,Bose SoundSport Headphones,99.99,9.99,04/20/19,15:51, Portland,OR,West
180235,USB-C Charging Cable,11.95,9.99,04/21/19,13:57, San Francisco,CA,West
180236,27in 4K Gaming Monitor,389.99,9.99,04/05/19,23:57, Atlanta,GA,South
180237,AA Batteries (4-pack),3.84,9.99,04/05/19,12:59, Austin,TX,South
180238,AAA Batteries (4-pack),2.99,9.99,04/01/19,17:02, Dallas,TX,South
180239,Bose SoundSport Headphones,99.99,9.99,04/06/19,19:54, San Francisco,CA,West
180240,AAA Batteries (4-pack),2.99,9.99,04/13/19,08:48, Boston,MA,Northeast
180241,Bose SoundSport Headphones,99.99,9.99,04/12/19,13:56, Atlanta,GA,South
180242,AA Batteries (4-pack),15.36,9.99,04/12/19,13:56, Atlanta,GA,South
180243,Wired Headphones,11.99,9.99,04/20/19,19:43, Austin,TX,South
180244,Macbook Pro Laptop,1700,9.99,04/16/19,17:52, Seattle,WA,West
180245,AA Batteries (4-pack),7.68,9.99,04/15/19,10:37, San Francisco,CA,West
180246,Bose SoundSport Headphones,99.99,9.99,04/03/19,10:34, Portland,ME,Northeast
180247,AAA Batteries (4-pack),2.99,9.99,04/13/19,09:14, Dallas,TX,South
180248,27in FHD Monitor,149.99,9.99,04/12/19,20:55, Atlanta,GA,South
180249,Bose SoundSport Headphones,99.99,9.99,04/09/19,14:49, New York City,NY,Northeast
180250,Apple Airpods Headphones,150,9.99,04/08/19,11:11, New York City,NY,Northeast
180251,Macbook Pro Laptop,1700,9.99,04/30/19,20:06, San Francisco,CA,West
180252,Bose SoundSport Headphones,99.99,9.99,04/11/19,03:33, Boston,MA,Northeast
180253,ThinkPad Laptop,999.99,9.99,04/26/19,09:24, San Francisco,CA,West
180254,AA Batteries (4-pack),3.84,9.99,04/25/19,19:27, Atlanta,GA,South
180255,Lightning Charging Cable,14.95,9.99,04/30/19,18:54, San Francisco,CA,West
180256,AAA Batteries (4-pack),2.99,9.99,04/10/19,17:13, San Francisco,CA,West
180257,Wired Headphones,11.99,9.99,04/09/19,09:43, San Francisco,CA,West
180258,Wired Headphones,11.99,9.99,04/12/19,01:48, Seattle,WA,West
180259,AA Batteries (4-pack),3.84,9.99,04/07/19,15:18, Atlanta,GA,South
180260,Lightning Charging Cable,14.95,9.99,04/16/19,00:59, Los Angeles,CA,West
180261,LG Washing Machine,600,9.99,04/23/19,09:34, Los Angeles,CA,West
180262,Apple Airpods Headphones,150,9.99,04/14/19,23:22, Austin,TX,South
180263,Google Phone,600,9.99,04/14/19,17:43, Portland,OR,West
180264,Bose SoundSport Headphones,99.99,9.99,04/21/19,12:17, Dallas,TX,South
180265,Apple Airpods Headphones,150,9.99,04/30/19,15:07, Atlanta,GA,South
180266,Apple Airpods Headphones,150,9.99,04/21/19,08:11, San Francisco,CA,West
180267,iPhone,700,9.99,04/02/19,13:20, Dallas,TX,South
180268,Wired Headphones,11.99,9.99,04/11/19,23:14, San Francisco,CA,West
180269,Google Phone,600,9.99,04/13/19,14:46, Seattle,WA,West
180270,Wired Headphones,11.99,9.99,04/13/19,14:46, Seattle,WA,West
180271,USB-C Charging Cable,11.95,9.99,04/02/19,15:17, Portland,OR,West
180272,Flatscreen TV,300,9.99,04/26/19,12:02, Austin,TX,South
180273,USB-C Charging Cable,11.95,9.99,04/09/19,19:22, New York City,NY,Northeast
180274,USB-C Charging Cable,11.95,9.99,04/19/19,19:28, New York City,NY,Northeast
180275,AA Batteries (4-pack),11.52,9.99,04/02/19,05:55, Los Angeles,CA,West
180276,Apple Airpods Headphones,150,9.99,04/25/19,10:33, Portland,OR,West
180277,AAA Batteries (4-pack),2.99,9.99,04/21/19,19:50, Seattle,WA,West
180278,27in FHD Monitor,149.99,9.99,04/22/19,12:49, New York City,NY,Northeast
180279,27in 4K Gaming Monitor,389.99,9.99,04/17/19,10:05, San Francisco,CA,West
180280,Apple Airpods Headphones,150,9.99,04/13/19,12:24, San Francisco,CA,West
180281,iPhone,700,9.99,04/11/19,17:48, Boston,MA,Northeast
180282,Google Phone,600,9.99,04/15/19,23:54, Atlanta,GA,South
180283,Lightning Charging Cable,14.95,9.99,04/21/19,19:28, Portland,OR,West
180284,Lightning Charging Cable,14.95,9.99,04/17/19,18:50, New York City,NY,Northeast
180285,34in Ultrawide Monitor,379.99,9.99,04/14/19,15:11, Los Angeles,CA,West
180286,AAA Batteries (4-pack),5.98,9.99,04/05/19,13:13, San Francisco,CA,West
180287,USB-C Charging Cable,11.95,9.99,04/14/19,18:34, Seattle,WA,West
180288,Lightning Charging Cable,29.9,9.99,04/29/19,19:38, Seattle,WA,West
180289,34in Ultrawide Monitor,379.99,9.99,04/20/19,10:55, Austin,TX,South
180290,Lightning Charging Cable,29.9,9.99,04/09/19,01:19, New York City,NY,Northeast
180291,Wired Headphones,11.99,9.99,04/08/19,12:41, New York City,NY,Northeast
180292,Google Phone,600,9.99,04/03/19,20:57, New York City,NY,Northeast
180293,Vareebadd Phone,400,9.99,04/10/19,16:01, San Francisco,CA,West
180294,Apple Airpods Headphones,150,9.99,04/26/19,14:41, San Francisco,CA,West
180295,AAA Batteries (4-pack),8.97,9.99,04/18/19,15:55, Los Angeles,CA,West
180296,USB-C Charging Cable,11.95,9.99,04/16/19,07:56, Boston,MA,Northeast
180297,ThinkPad Laptop,999.99,9.99,04/16/19,07:56, Boston,MA,Northeast
180298,AAA Batteries (4-pack),2.99,9.99,04/06/19,20:53, Seattle,WA,West
180299,Apple Airpods Headphones,150,9.99,04/10/19,21:47, San Francisco,CA,West
180300,27in 4K Gaming Monitor,389.99,9.99,04/03/19,11:36, Boston,MA,Northeast
180301,Wired Headphones,11.99,9.99,04/16/19,19:51, Atlanta,GA,South
180302,AA Batteries (4-pack),3.84,9.99,04/24/19,20:20, Los Angeles,CA,West
180303,USB-C Charging Cable,11.95,9.99,04/30/19,16:52, San Francisco,CA,West
180304,AAA Batteries (4-pack),8.97,9.99,04/07/19,18:42, Portland,OR,West
180305,Lightning Charging Cable,29.9,9.99,04/17/19,12:31, Boston,MA,Northeast
180306,Wired Headphones,11.99,9.99,04/07/19,14:02, Seattle,WA,West
180307,ThinkPad Laptop,999.99,9.99,04/01/19,12:31, San Francisco,CA,West
180308,AAA Batteries (4-pack),5.98,9.99,04/27/19,21:07, San Francisco,CA,West
180309,AA Batteries (4-pack),3.84,9.99,04/28/19,15:01, Boston,MA,Northeast
180310,AAA Batteries (4-pack),2.99,9.99,04/28/19,15:42, Los Angeles,CA,West
180311,Apple Airpods Headphones,150,9.99,04/27/19,20:35, Los Angeles,CA,West
180312,Macbook Pro Laptop,1700,9.99,04/15/19,00:05, San Francisco,CA,West
180313,Bose SoundSport Headphones,99.99,9.99,04/09/19,21:39, San Francisco,CA,West
180314,Wired Headphones,11.99,9.99,04/07/19,19:16, San Francisco,CA,West
180315,Bose SoundSport Headphones,99.99,9.99,04/13/19,23:44, San Francisco,CA,West
180316,AAA Batteries (4-pack),2.99,9.99,04/20/19,09:36, Atlanta,GA,South
180317,Lightning Charging Cable,14.95,9.99,04/30/19,17:56, Atlanta,GA,South
180318,USB-C Charging Cable,11.95,9.99,04/08/19,21:20, Seattle,WA,West
180319,USB-C Charging Cable,11.95,9.99,04/17/19,18:01, New York City,NY,Northeast
180320,USB-C Charging Cable,11.95,9.99,04/16/19,09:57, New York City,NY,Northeast
180321,AA Batteries (4-pack),7.68,9.99,04/06/19,17:21, Boston,MA,Northeast
180322,Lightning Charging Cable,14.95,9.99,04/22/19,17:47, Los Angeles,CA,West
180323,AA Batteries (4-pack),3.84,9.99,04/15/19,15:32, New York City,NY,Northeast
180324,USB-C Charging Cable,11.95,9.99,04/12/19,15:41, New York City,NY,Northeast
180325,Bose SoundSport Headphones,99.99,9.99,04/14/19,23:50, Los Angeles,CA,West
180326,Flatscreen TV,300,9.99,04/24/19,13:21, San Francisco,CA,West
180327,Lightning Charging Cable,14.95,9.99,04/18/19,23:52, Los Angeles,CA,West
180328,Macbook Pro Laptop,1700,9.99,04/01/19,12:55, Boston,MA,Northeast
180329,USB-C Charging Cable,11.95,9.99,04/02/19,10:38, Boston,MA,Northeast
180330,Apple Airpods Headphones,150,9.99,04/28/19,19:00, Atlanta,GA,South
180331,AAA Batteries (4-pack),2.99,9.99,04/21/19,09:36, New York City,NY,Northeast
180332,Wired Headphones,11.99,9.99,04/14/19,10:02, Los Angeles,CA,West
180333,AA Batteries (4-pack),3.84,9.99,04/22/19,10:15, Seattle,WA,West
180334,USB-C Charging Cable,11.95,9.99,04/08/19,20:25, Los Angeles,CA,West
180335,ThinkPad Laptop,999.99,9.99,04/06/19,14:40, San Francisco,CA,West
180336,Wired Headphones,11.99,9.99,04/21/19,23:30, New York City,NY,Northeast
180337,Bose SoundSport Headphones,99.99,9.99,04/13/19,21:50, Atlanta,GA,South
180338,Lightning Charging Cable,14.95,9.99,04/10/19,20:34, Los Angeles,CA,West
180339,Apple Airpods Headphones,150,9.99,04/07/19,13:46, San Francisco,CA,West
180340,AA Batteries (4-pack),3.84,9.99,04/24/19,16:38, Los Angeles,CA,West
180341,Lightning Charging Cable,14.95,9.99,04/14/19,09:59, Portland,OR,West
180342,iPhone,700,9.99,04/02/19,08:43, San Francisco,CA,West
180343,Apple Airpods Headphones,150,9.99,04/13/19,01:46, Los Angeles,CA,West
180344,Apple Airpods Headphones,150,9.99,04/13/19,01:46, Los Angeles,CA,West
180345,Macbook Pro Laptop,1700,9.99,04/04/19,12:19, New York City,NY,Northeast
180346,USB-C Charging Cable,11.95,9.99,04/15/19,16:32, New York City,NY,Northeast
180347,Wired Headphones,11.99,9.99,04/14/19,12:24, New York City,NY,Northeast
180348,Lightning Charging Cable,14.95,9.99,04/03/19,18:58, Los Angeles,CA,West
180349,Flatscreen TV,300,9.99,04/30/19,09:45, Los Angeles,CA,West
180350,27in FHD Monitor,149.99,9.99,04/18/19,19:32, Boston,MA,Northeast
180351,AAA Batteries (4-pack),2.99,9.99,04/18/19,19:32, Boston,MA,Northeast
180352,USB-C Charging Cable,11.95,9.99,04/19/19,14:03, New York City,NY,Northeast
180353,27in 4K Gaming Monitor,389.99,9.99,04/18/19,11:29, Los Angeles,CA,West
180354,AA Batteries (4-pack),3.84,9.99,04/16/19,20:51, San Francisco,CA,West
180355,AA Batteries (4-pack),7.68,9.99,04/28/19,23:26, Los Angeles,CA,West
180356,20in Monitor,109.99,9.99,04/13/19,11:30, Portland,ME,Northeast
180357,AA Batteries (4-pack),3.84,9.99,04/27/19,23:32, San Francisco,CA,West
180358,Lightning Charging Cable,14.95,9.99,04/25/19,12:00, Seattle,WA,West
180359,Bose SoundSport Headphones,99.99,9.99,04/01/19,08:00, Los Angeles,CA,West
180360,Flatscreen TV,300,9.99,04/16/19,15:26, San Francisco,CA,West
180361,27in FHD Monitor,149.99,9.99,04/04/19,21:03, Seattle,WA,West
180362,Wired Headphones,23.98,9.99,04/11/19,13:41, Los Angeles,CA,West
180363,Lightning Charging Cable,14.95,9.99,04/21/19,20:19, San Francisco,CA,West
180364,USB-C Charging Cable,11.95,9.99,04/07/19,14:52, San Francisco,CA,West
180365,USB-C Charging Cable,35.85,9.99,04/04/19,10:52, New York City,NY,Northeast
180366,Bose SoundSport Headphones,99.99,9.99,04/04/19,10:52, New York City,NY,Northeast
180367,AAA Batteries (4-pack),2.99,9.99,04/30/19,18:32, Atlanta,GA,South
180368,AA Batteries (4-pack),3.84,9.99,04/13/19,15:33, Boston,MA,Northeast
180369,USB-C Charging Cable,11.95,9.99,04/01/19,19:53, Atlanta,GA,South
180370,27in FHD Monitor,149.99,9.99,04/27/19,12:24, Los Angeles,CA,West
180371,USB-C Charging Cable,11.95,9.99,04/08/19,13:47, Dallas,TX,South
180372,Wired Headphones,11.99,9.99,04/06/19,13:37, New York City,NY,Northeast
180373,Flatscreen TV,300,9.99,04/09/19,12:22, Los Angeles,CA,West
180374,27in 4K Gaming Monitor,389.99,9.99,04/15/19,19:16, New York City,NY,Northeast
180375,iPhone,700,9.99,04/11/19,19:13, Austin,TX,South
180376,iPhone,700,9.99,04/18/19,12:35, Seattle,WA,West
180377,AAA Batteries (4-pack),2.99,9.99,04/18/19,12:35, Seattle,WA,West
180378,34in Ultrawide Monitor,379.99,9.99,04/25/19,20:17, San Francisco,CA,West
180379,27in FHD Monitor,149.99,9.99,04/23/19,19:02, Boston,MA,Northeast
180380,Vareebadd Phone,400,9.99,04/07/19,11:30, San Francisco,CA,West
180381,27in 4K Gaming Monitor,389.99,9.99,04/08/19,13:46, Dallas,TX,South
180382,USB-C Charging Cable,11.95,9.99,04/22/19,12:17, Dallas,TX,South
180383,AA Batteries (4-pack),11.52,9.99,04/27/19,01:33, Dallas,TX,South
180384,Bose SoundSport Headphones,99.99,9.99,04/30/19,14:37, Dallas,TX,South
180385,20in Monitor,109.99,9.99,04/29/19,18:54, Boston,MA,Northeast
180386,AAA Batteries (4-pack),5.98,9.99,04/02/19,00:23, San Francisco,CA,West
180387,USB-C Charging Cable,11.95,9.99,04/09/19,11:56, Seattle,WA,West
180388,AA Batteries (4-pack),3.84,9.99,04/18/19,20:33, Atlanta,GA,South
180389,AA Batteries (4-pack),3.84,9.99,04/29/19,11:53, New York City,NY,Northeast
180390,Wired Headphones,11.99,9.99,04/17/19,10:07, New York City,NY,Northeast
180391,Lightning Charging Cable,29.9,9.99,04/26/19,15:23, Portland,OR,West
180392,Flatscreen TV,300,9.99,04/07/19,10:57, San Francisco,CA,West
180393,Lightning Charging Cable,14.95,9.99,04/07/19,22:05, Los Angeles,CA,West
180394,27in 4K Gaming Monitor,389.99,9.99,04/16/19,22:04, Boston,MA,Northeast
180395,Bose SoundSport Headphones,99.99,9.99,04/23/19,10:23, New York City,NY,Northeast
180396,Flatscreen TV,300,9.99,04/04/19,11:31, Los Angeles,CA,West
180397,Apple Airpods Headphones,150,9.99,04/25/19,00:02, New York City,NY,Northeast
180398,Wired Headphones,11.99,9.99,04/16/19,17:25, Atlanta,GA,South
180399,27in FHD Monitor,149.99,9.99,04/22/19,21:12, New York City,NY,Northeast
180400,AA Batteries (4-pack),3.84,9.99,04/15/19,11:30, New York City,NY,Northeast
180401,AAA Batteries (4-pack),2.99,9.99,04/18/19,15:20, San Francisco,CA,West
180402,USB-C Charging Cable,11.95,9.99,04/30/19,17:38, Seattle,WA,West
180403,Apple Airpods Headphones,150,9.99,04/27/19,19:21, New York City,NY,Northeast
180404,Bose SoundSport Headphones,99.99,9.99,04/14/19,18:19, New York City,NY,Northeast
180405,AA Batteries (4-pack),11.52,9.99,04/27/19,14:02, Atlanta,GA,South
180406,Flatscreen TV,300,9.99,04/24/19,12:14, New York City,NY,Northeast
180407,Flatscreen TV,300,9.99,04/10/19,18:15, Boston,MA,Northeast
180408,Wired Headphones,11.99,9.99,04/14/19,13:14, Boston,MA,Northeast
180409,Lightning Charging Cable,14.95,9.99,04/05/19,22:32, Austin,TX,South
180410,Lightning Charging Cable,14.95,9.99,04/06/19,15:27, Seattle,WA,West
180411,Flatscreen TV,300,9.99,04/10/19,16:05, Boston,MA,Northeast
180412,Apple Airpods Headphones,150,9.99,04/06/19,20:26, Los Angeles,CA,West
180413,34in Ultrawide Monitor,379.99,9.99,04/28/19,22:53, Atlanta,GA,South
180414,Bose SoundSport Headphones,99.99,9.99,04/05/19,18:14, San Francisco,CA,West
180415,AA Batteries (4-pack),3.84,9.99,04/21/19,17:03, New York City,NY,Northeast
180416,27in 4K Gaming Monitor,389.99,9.99,04/16/19,03:36, Seattle,WA,West
180417,34in Ultrawide Monitor,379.99,9.99,04/28/19,00:19, Boston,MA,Northeast
180418,iPhone,700,9.99,04/10/19,10:23, San Francisco,CA,West
180419,AA Batteries (4-pack),3.84,9.99,04/25/19,18:22, Portland,OR,West
180420,Lightning Charging Cable,14.95,9.99,04/30/19,15:29, Los Angeles,CA,West
180421,Lightning Charging Cable,14.95,9.99,04/09/19,09:47, New York City,NY,Northeast
180422,34in Ultrawide Monitor,379.99,9.99,04/13/19,16:47, New York City,NY,Northeast
180423,Apple Airpods Headphones,150,9.99,04/25/19,11:26, New York City,NY,Northeast
180424,AA Batteries (4-pack),3.84,9.99,04/12/19,12:27, Seattle,WA,West
180425,Lightning Charging Cable,14.95,9.99,04/02/19,13:03, Boston,MA,Northeast
180426,AAA Batteries (4-pack),2.99,9.99,04/13/19,08:59, New York City,NY,Northeast
180427,Apple Airpods Headphones,150,9.99,04/01/19,15:21, Los Angeles,CA,West
180428,USB-C Charging Cable,11.95,9.99,04/17/19,11:53, San Francisco,CA,West
180429,Lightning Charging Cable,14.95,9.99,04/29/19,11:20, Atlanta,GA,South
180430,AAA Batteries (4-pack),8.97,9.99,04/17/19,16:08, Seattle,WA,West
180431,Lightning Charging Cable,14.95,9.99,04/19/19,18:18, Atlanta,GA,South
180432,Wired Headphones,11.99,9.99,04/21/19,19:06, Los Angeles,CA,West
180433,Bose SoundSport Headphones,99.99,9.99,04/08/19,11:09, Portland,OR,West
180434,AA Batteries (4-pack),3.84,9.99,04/20/19,18:33, Boston,MA,Northeast
180435,AA Batteries (4-pack),3.84,9.99,04/30/19,16:42, San Francisco,CA,West
180436,Apple Airpods Headphones,150,9.99,04/09/19,14:41, New York City,NY,Northeast
180437,USB-C Charging Cable,11.95,9.99,04/19/19,18:47, Austin,TX,South
180438,AA Batteries (4-pack),3.84,9.99,04/15/19,11:27, San Francisco,CA,West
180439,Apple Airpods Headphones,150,9.99,04/04/19,20:16, Seattle,WA,West
180440,AA Batteries (4-pack),3.84,9.99,04/06/19,22:29, Los Angeles,CA,West
180441,34in Ultrawide Monitor,379.99,9.99,04/21/19,16:49, Seattle,WA,West
180442,27in FHD Monitor,149.99,9.99,04/18/19,18:16, Los Angeles,CA,West
180443,Apple Airpods Headphones,150,9.99,04/11/19,21:51, Portland,OR,West
180444,AAA Batteries (4-pack),2.99,9.99,04/11/19,10:35, Dallas,TX,South
180445,Apple Airpods Headphones,150,9.99,04/13/19,14:12, Atlanta,GA,South
180446,AAA Batteries (4-pack),5.98,9.99,04/22/19,11:58, Seattle,WA,West
180447,Flatscreen TV,300,9.99,04/04/19,15:30, New York City,NY,Northeast
180448,27in FHD Monitor,149.99,9.99,04/22/19,14:15, Boston,MA,Northeast
180449,Wired Headphones,11.99,9.99,04/17/19,00:16, New York City,NY,Northeast
180450,27in 4K Gaming Monitor,389.99,9.99,04/09/19,08:45, Austin,TX,South
180451,Wired Headphones,11.99,9.99,04/24/19,22:27, Atlanta,GA,South
180452,AAA Batteries (4-pack),2.99,9.99,04/16/19,13:41, Boston,MA,Northeast
180453,Lightning Charging Cable,14.95,9.99,04/28/19,13:53, New York City,NY,Northeast
180454,AA Batteries (4-pack),3.84,9.99,04/29/19,15:40, San Francisco,CA,West
180455,Wired Headphones,11.99,9.99,04/27/19,13:24, San Francisco,CA,West
180456,AA Batteries (4-pack),3.84,9.99,04/18/19,21:00, Boston,MA,Northeast
180457,AA Batteries (4-pack),7.68,9.99,04/07/19,17:21, Boston,MA,Northeast
180458,Lightning Charging Cable,14.95,9.99,04/10/19,15:39, Seattle,WA,West
180459,ThinkPad Laptop,999.99,9.99,04/30/19,16:18, Boston,MA,Northeast
180460,Lightning Charging Cable,14.95,9.99,04/01/19,19:09, Atlanta,GA,South
180461,USB-C Charging Cable,11.95,9.99,04/23/19,07:27, Dallas,TX,South
180462,USB-C Charging Cable,11.95,9.99,04/13/19,14:03, San Francisco,CA,West
180463,iPhone,700,9.99,04/13/19,14:03, San Francisco,CA,West
180464,20in Monitor,109.99,9.99,04/13/19,12:25, Boston,MA,Northeast
